ID,fakenews1,fakenews2,fakenews3,fnsce_press,fnsce_politician,fnsce_citizen,fnsce_enemy,fnsce_ngo,fnsce_mag,fnsce_tv,fnsce_internet,fnsce_mobile,fnsce_nbr,fndt_gov,fndt_con,fndt_dem,fndt_pln,fndt_press,fn_self,fn_other,fncheck_friend,fncheck_book,fncheck_expert,fncheck_factcheck,fnrespond1,fnrespond_2,fnrespond_3,fnrespond_4,fn_edu,v_o_1,v_o_2,v_o_3,v_o_4,v_o_5,v_o_6,fc,fc_usage,fc_power,tfc,tfc_power,fnresponsibility_src,fnresponsibility_press,fnresponsibility_official,fnresponsibility_platform,fnresponsibility_citizen,fnlaws,fn_gov,fn_tech,party,pan,city,sex,age,edu,job,job_other,incomelevel,classlevel,monthincome_self,monthincome_family,father,father_other,mother,mother_other,partner,partner_other,carlis,motorlis,CDC,vaccines,@2024president,dppscore,kmtscore,tppscore,nppscore,tspscore,pfpscore,npscore,tsaiscore,laiscore,chuscore,houscore,koscore,usascore,chinascore,taiwanese,chinese,ethic,sovereignty,cultrue,fakenews_indicator
PSZBZJH,1,2,2,2,2,1,2,2,2,1,3,3,2,0,1,1,0,0,1,2,1,1,1,1,1,0,0,0,3,0,1,0,0,0,0,1,1.0,2.0,0,,3,3,3,2,2,2,0,0,6.0,2,9,0,3,2,2,12,4.0,3.0,6,9,7,5,7,5,8,3,0,0,0,3,3.0,7.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,6.0,3.0,7.0,4.0,5.0,1.0,2,0,0,4,2,4
YRYISFJ,1,1,2,2,2,1,1,1,2,2,2,2,2,0,0,0,0,0,1,2,1,0,1,1,1,1,0,0,2,1,1,1,0,0,0,1,,2.0,0,,2,3,2,2,1,2,1,1,6.0,2,14,0,2,2,0,12,6.0,6.0,8,10,7,5,7,5,6,3,0,0,1,3,2.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,6.0,6.0,2.0,7.0,5.0,5.0,1.0,2,0,1,4,2,3
BIRCMGE,1,2,2,3,3,2,1,3,1,2,3,2,1,1,0,0,1,0,0,3,1,1,1,1,1,1,1,0,2,1,1,1,0,0,0,1,1.0,1.0,1,0.0,2,3,2,1,1,0,1,1,0.0,1,2,1,0,2,3,12,7.0,9.0,10,3,7,5,7,5,6,3,0,0,0,3,5.0,1.0,8.0,6.0,2.0,1.0,3.0,5.0,1.0,1.0,7.0,5.0,6.0,7.0,5.0,2,2,0,2,3,4
AUSGZUK,1,1,3,2,2,1,1,2,1,3,2,2,1,0,1,0,0,0,2,3,0,1,1,1,0,1,1,0,3,1,1,1,0,0,0,1,1.0,2.0,1,,3,3,3,3,2,3,0,0,6.0,1,1,1,2,2,2,12,7.0,6.0,9,3,7,5,7,5,6,3,0,0,1,0,3.0,3.0,7.0,7.0,4.0,1.0,6.0,3.0,1.0,2.0,5.0,6.0,6.0,8.0,8.0,1,1,0,3,2,3
WCWXOJJ,1,2,2,2,3,3,2,2,2,2,2,3,3,0,0,0,0,0,2,2,1,1,1,1,1,1,1,0,2,0,1,0,1,0,0,1,2.0,2.0,1,2.0,2,2,2,3,2,2,0,0,0.0,1,3,1,4,2,0,12,7.0,8.0,9,0,7,5,7,5,8,3,0,0,0,3,4.0,6.0,4.0,5.0,5.0,4.0,3.0,2.0,6.0,7.0,5.0,7.0,6.0,6.0,5.0,2,1,1,4,1,4
CZJNUML,1,1,2,2,2,1,2,1,2,2,2,2,2,0,1,1,0,0,2,2,0,0,1,1,1,0,1,1,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,1,6.0,2,0,1,0,2,4,12,1.0,1.0,7,8,7,5,7,5,6,3,0,0,1,4,1.0,6.0,1.0,5.0,4.0,2.0,2.0,1.0,7.0,6.0,5.0,6.0,6.0,7.0,1.0,2,0,1,4,0,2
KDMYTJN,1,3,3,3,3,3,3,1,3,3,3,3,2,1,0,1,0,0,1,3,0,1,1,0,1,1,1,0,2,1,1,1,0,0,0,1,,2.0,1,2.0,3,3,3,3,1,3,1,1,5.0,3,14,1,3,3,14,12,6.0,6.0,1,1,7,5,7,5,8,3,0,0,1,3,4.0,10.0,1.0,1.0,3.0,5.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,8.0,1.0,2,0,1,4,0,2
HAAVXQF,1,1,3,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,2,1,1,1,0,0,0,1,,2.0,1,2.0,3,3,3,3,2,3,0,1,6.0,2,2,1,0,3,3,3,1.0,3.0,7,10,7,5,7,5,6,3,0,0,1,2,3.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,5.0,1.0,2,1,0,3,2,2
ODCVYBB,1,2,3,1,1,3,2,2,2,2,3,3,1,2,1,2,2,2,2,3,1,1,1,1,1,1,1,0,3,1,1,1,0,0,0,1,2.0,2.0,0,,2,2,3,2,2,3,0,0,6.0,2,16,1,2,3,3,2,7.0,8.0,8,0,7,5,7,5,6,3,0,0,1,1,1.0,7.0,5.0,7.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,7.0,7.0,3.0,2,0,0,4,1,4
LTUCMXL,1,1,2,3,3,2,2,1,3,3,3,2,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,3,2,1,1,1,6.0,1,20,1,4,2,6,12,5.0,5.0,8,10,7,5,7,5,1,3,0,0,1,1,1.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,10.0,5.0,10.0,3,3,0,0,3,1
WWZGSUK,0,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,2,2,1,1,1,1,1,0,0,0,3,1,1,1,1,0,0,0,,2.0,0,,2,2,2,2,2,2,0,0,6.0,2,20,0,2,2,0,12,5.0,5.0,8,9,7,5,7,5,6,3,0,0,0,3,,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,9.0,6.0,5.0,6.0,3.0,2,1,0,4,2,4
KBVGRKK,1,2,3,3,3,1,2,1,2,2,3,3,1,0,1,1,0,0,2,2,1,1,1,0,0,0,0,0,3,1,1,1,0,0,0,1,,2.0,1,2.0,3,3,3,3,2,3,0,1,6.0,2,12,1,0,2,3,6,1.0,6.0,7,4,7,5,6,5,6,3,1,0,1,2,1.0,6.0,3.0,4.0,2.0,1.0,4.0,1.0,6.0,7.0,6.0,9.0,8.0,8.0,2.0,3,0,1,4,2,3
HNOPVPQ,1,2,2,3,2,1,1,2,1,2,2,2,2,0,0,0,0,0,2,2,1,1,1,0,1,1,0,0,3,1,1,0,0,0,0,1,1.0,2.0,1,2.0,2,3,2,2,2,2,1,1,0.0,1,1,0,0,2,0,12,4.0,2.0,8,0,7,5,7,5,7,3,1,0,0,3,8.0,4.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,8.0,6.0,3.0,2,1,0,4,2,3
HRPZCAB,1,1,2,1,1,1,1,0,1,1,2,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,2,20,1,1,3,4,12,1.0,1.0,7,9,7,5,7,5,6,3,1,1,1,2,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,8.0,8.0,3,0,1,4,2,1
DAGHNQU,1,1,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,0,1,1,1,0,2,1,0,1,1,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,1,2.0,2,2,0,4,3,2,12,5.0,6.0,8,1,7,5,7,5,6,3,1,1,0,3,4.0,8.0,3.0,7.0,2.0,2.0,2.0,2.0,7.0,9.0,5.0,7.0,7.0,8.0,4.0,2,1,1,4,2,3
PSVLQOJ,0,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,3,1,1,1,0,1,0,1,1.0,1.0,0,,3,3,3,3,3,2,1,1,6.0,1,19,0,0,2,3,12,2.0,2.0,7,10,7,5,7,5,6,3,0,0,0,3,1.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,1.0,6.0,2.0,7.0,7.0,6.0,2.0,2,1,1,4,2,4
IZEVFZP,1,1,2,1,2,1,1,1,1,1,2,1,1,1,0,0,0,1,2,2,1,0,1,1,1,0,1,1,2,0,1,1,0,0,0,0,1.0,2.0,0,,1,2,2,1,2,2,0,1,2.0,1,17,1,2,2,0,12,7.0,7.0,9,4,7,5,0,5,6,3,0,1,0,3,1.0,2.0,6.0,8.0,7.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,7.0,5.0,5.0,2,1,0,4,2,3
GQHBOET,1,1,2,2,2,2,2,1,3,3,3,3,3,1,1,1,0,0,1,2,1,0,0,1,1,1,0,0,2,1,1,1,0,0,0,1,,2.0,1,2.0,2,3,2,3,3,2,1,1,6.0,2,7,0,2,2,2,12,3.0,7.0,6,6,7,5,7,5,6,3,1,0,0,3,4.0,7.0,2.0,3.0,4.0,2.0,1.0,1.0,7.0,7.0,2.0,6.0,3.0,4.0,1.0,2,0,0,4,2,2
BTEHCNF,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,0,1,0,0,1,1,1.0,2.0,1,2.0,2,2,1,1,2,2,0,0,5.0,3,2,0,2,4,8,12,7.0,6.0,6,9,7,5,7,5,8,3,0,0,0,2,2.0,7.0,3.0,5.0,4.0,5.0,7.0,5.0,8.0,8.0,5.0,7.0,5.0,6.0,1.0,2,1,1,4,1,4
UBLTFML,0,1,3,2,2,1,2,2,2,2,2,2,1,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,3,0,1,0,0,1,0,1,1.0,1.0,0,,2,2,2,2,2,2,0,0,0.0,1,9,0,7,4,5,12,2.0,2.0,6,6,7,5,7,5,4,3,1,0,1,3,9.0,3.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2,1,0,3,2,4
EERWXUI,1,1,3,3,2,1,3,2,1,2,3,3,1,0,1,1,1,0,1,2,1,1,0,1,1,1,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,3,1,1,1.0,2,20,0,3,3,1,12,7.0,6.0,9,1,7,5,7,5,6,3,0,0,0,1,4.0,5.0,1.0,3.0,4.0,7.0,1.0,1.0,7.0,6.0,1.0,2.0,1.0,7.0,1.0,3,0,1,4,0,3
DELZKTR,1,2,2,2,2,3,2,2,2,2,3,3,1,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,1,1.0,2.0,0,,3,3,3,3,3,3,0,0,6.0,1,11,0,6,2,5,12,2.0,5.0,7,9,7,5,7,5,8,3,1,1,0,0,3.0,2.0,7.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2,1,0,4,2,4
VUKLWJC,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1.0,2.0,0,,2,2,2,2,2,2,1,0,5.0,2,10,0,4,4,5,12,3.0,4.0,7,9,7,5,7,5,8,3,0,0,0,2,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0,6.0,3.0,4.0,3.0,2,1,0,4,1,0
OXMYRQR,1,2,3,1,1,1,1,1,1,1,2,2,0,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,0,0,1,1.0,2.0,0,,2,2,2,2,2,2,0,0,5.0,3,20,1,2,2,9,12,3.0,3.0,6,6,7,5,7,5,6,3,0,0,1,3,4.0,8.0,4.0,7.0,7.0,6.0,5.0,5.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,2,1,1,3,2,4
MKMQFGW,1,1,2,1,2,1,1,1,1,2,2,2,1,0,1,0,0,0,2,2,1,0,1,1,1,1,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,1.0,2,2,3,2,2,1,1,1,6.0,1,2,0,6,2,2,12,3.0,3.0,6,9,5,5,7,5,6,3,1,1,0,3,3.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,1,1,0,2,2,3
YUZMDXF,1,1,2,1,2,1,2,2,2,2,1,1,2,0,0,0,0,0,2,2,1,0,1,1,1,1,1,1,3,1,0,1,0,1,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,0.0,1,3,0,0,2,5,12,6.0,6.0,6,8,7,5,7,5,8,3,0,0,0,3,2.0,4.0,6.0,6.0,8.0,8.0,6.0,8.0,9.0,4.0,8.0,7.0,5.0,9.0,1.0,3,0,1,4,0,3
BVLQDHS,1,1,2,2,2,1,2,1,2,2,2,2,1,0,1,0,0,0,2,3,0,1,1,1,1,0,0,0,3,1,1,1,0,0,0,0,,1.0,0,,3,3,3,2,2,3,0,0,4.0,2,3,0,1,3,4,12,1.0,1.0,7,7,7,5,7,5,6,3,1,0,1,2,2.0,7.0,5.0,6.0,8.0,4.0,5.0,1.0,6.0,5.0,5.0,7.0,7.0,6.0,2.0,2,0,1,3,2,3
ECUNMLV,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,,1.0,1,1.0,2,2,2,2,1,2,1,0,0.0,1,20,0,5,3,3,12,5.0,6.0,7,5,7,5,7,5,2,3,1,0,0,2,1.0,4.0,7.0,5.0,8.0,4.0,6.0,5.0,2.0,4.0,8.0,6.0,9.0,7.0,6.0,2,1,1,4,2,0
WUBUHVV,1,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,0,0,2,3,1,1,1,1,1,1,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,1,1,1,2.0,1,9,1,2,2,0,12,3.0,3.0,8,8,6,5,6,5,7,3,0,0,0,1,1.0,1.0,1.0,6.0,6.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,1.0,2,1,0,3,2,4
GKZXHGY,0,1,2,2,2,1,1,1,1,2,3,1,2,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,3,1,1,1,0,0,0,0,,2.0,0,,2,2,3,3,2,2,0,0,4.0,2,20,0,0,2,3,3,1.0,4.0,7,10,7,5,7,5,6,3,1,0,1,3,2.0,5.0,5.0,6.0,9.0,3.0,3.0,3.0,5.0,5.0,6.0,8.0,5.0,6.0,3.0,3,0,0,3,2,3
AXDAXHG,1,1,2,1,2,2,2,2,1,1,3,2,2,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,3,1,1,0,0,1,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,0.0,0,1,0,5,4,8,12,6.0,6.0,6,8,5,5,7,5,6,3,1,0,1,2,3.0,3.0,10.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,6.0,8.0,8.0,8.0,10.0,3,3,0,4,3,4
IZKIOSY,1,1,2,1,2,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,0,1,1,0,0,0,1,2.0,1.0,1,2.0,2,2,2,2,2,2,1,1,2.0,1,14,0,2,2,8,12,5.0,6.0,6,10,7,5,7,5,6,3,0,0,0,3,0.0,4.0,4.0,7.0,6.0,6.0,5.0,5.0,4.0,7.0,3.0,4.0,9.0,5.0,6.0,1,1,1,4,2,4
AGPBUVU,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1.0,2.0,0,,2,2,2,2,2,2,0,1,6.0,3,1,0,3,2,0,12,6.0,5.0,6,0,7,5,7,5,8,3,0,0,0,2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,7.0,2.0,2,1,1,4,1,4
GXDRVWL,1,1,2,2,2,1,1,1,1,2,2,2,1,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,1,1,1,0,0,0,1,2.0,2.0,0,,3,2,2,2,2,2,0,0,0.0,1,11,1,6,2,0,12,5.0,5.0,8,10,7,5,7,5,8,3,0,0,0,3,9.0,3.0,8.0,7.0,6.0,5.0,5.0,5.0,2.0,5.0,8.0,8.0,7.0,4.0,1.0,2,2,0,3,2,4
OFBTVXF,1,1,3,1,1,1,2,1,0,0,2,2,2,1,0,1,1,1,2,2,1,1,1,1,1,0,1,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,2,0,0,6.0,1,16,0,5,2,0,12,4.0,5.0,6,9,5,5,7,5,3,3,0,0,0,2,2.0,8.0,8.0,8.0,6.0,5.0,8.0,6.0,8.0,7.0,8.0,9.0,9.0,8.0,3.0,3,1,0,4,2,4
JXHGJDR,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,0,0,0,2,0,0,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,1,5.0,2,6,1,1,4,11,12,5.0,3.0,8,3,7,5,7,5,6,3,0,0,0,3,4.0,8.0,5.0,5.0,5.0,6.0,5.0,5.0,7.0,7.0,3.0,4.0,4.0,7.0,2.0,2,0,1,3,1,4
AEGHXFU,1,1,2,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0,,2.0,0,,2,3,2,2,1,2,0,0,2.0,1,0,1,4,2,6,12,5.0,5.0,6,9,7,5,7,5,8,3,0,0,0,3,2.0,5.0,8.0,8.0,8.0,4.0,5.0,3.0,5.0,5.0,5.0,8.0,8.0,6.0,6.0,2,1,0,3,2,3
ZBPWROT,1,3,3,3,3,1,3,1,1,3,3,3,1,0,0,0,0,0,3,3,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,,3,3,3,2,3,3,0,0,6.0,2,20,0,1,2,3,3,3.0,6.0,7,9,7,5,7,5,6,3,0,0,0,3,7.0,5.0,5.0,4.0,1.0,8.0,9.0,1.0,6.0,5.0,5.0,4.0,3.0,5.0,1.0,3,0,0,3,0,4
ZTQUCPB,1,2,2,2,2,1,2,1,1,2,3,3,2,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,3,0,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,2,2,1,1,6.0,2,20,1,1,2,14,12,6.0,5.0,9,9,7,5,7,5,8,3,0,0,0,3,7.0,5.0,3.0,4.0,5.0,4.0,1.0,1.0,5.0,7.0,3.0,5.0,5.0,5.0,2.0,2,1,1,4,2,4
KZILXXN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,1.0,1.0,0,,2,2,2,2,2,2,1,1,5.0,2,1,1,9,2,13,12,5.0,5.0,6,8,6,5,6,5,7,3,0,0,1,1,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,0,0,1,3,1,3
NFDXTUG,1,2,3,3,3,1,3,2,3,3,3,3,2,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,,1.0,0,,3,3,3,3,2,2,1,1,0.0,1,11,1,8,2,0,12,5.0,5.0,8,5,5,5,7,5,5,3,0,0,1,1,3.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,6.0,2.0,2,2,1,4,2,4
EXGJAFH,1,2,3,3,3,2,3,2,3,3,3,3,3,0,1,0,0,0,3,3,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,1,2.0,2.0,1,2.0,3,3,3,3,3,3,1,1,6.0,1,2,0,3,2,5,12,1.0,5.0,7,6,7,5,7,5,8,3,0,0,0,1,9.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,2,2,0,3,2,4
GOWKHBB,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,0,1,1,1,0,1,2.0,1.0,0,,3,3,3,3,2,2,0,0,5.0,2,11,0,4,2,2,12,3.0,5.0,6,6,5,5,7,5,8,3,0,0,0,3,2.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,7.0,7.0,5.0,8.0,8.0,5.0,5.0,3,0,1,4,2,4
UQDRTFY,1,2,2,2,3,1,2,1,3,3,3,3,1,0,0,1,0,0,1,2,1,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,1.0,1.0,0,,2,2,2,2,2,2,0,1,6.0,1,20,1,3,2,8,12,6.0,5.0,6,10,7,5,7,5,6,3,0,0,0,2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1,1,0,2,2,2
DMHHXTH,1,1,2,1,1,1,2,1,2,2,2,2,1,0,0,1,0,0,1,2,1,1,1,1,1,1,0,0,3,1,1,1,1,0,0,1,2.0,2.0,1,2.0,2,3,3,3,2,3,0,0,6.0,2,11,1,6,4,7,12,5.0,4.0,8,9,5,5,7,5,8,3,0,0,1,3,1.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,7.0,7.0,5.0,5.0,8.0,8.0,4.0,2,2,0,4,3,4
MSVTCBR,1,1,2,2,1,2,1,1,1,1,3,3,3,0,0,1,1,0,2,2,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,1,2.0,2.0,0,,2,3,3,2,2,2,0,0,6.0,2,6,0,1,2,2,12,7.0,7.0,6,1,7,5,7,5,6,3,0,0,1,3,1.0,4.0,6.0,6.0,8.0,4.0,6.0,6.0,6.0,8.0,6.0,6.0,10.0,8.0,4.0,3,0,0,4,1,1
BPLHLTQ,0,1,2,2,1,2,1,2,2,2,2,2,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,3,0,1,1,1,0,1,0,,1.0,0,,2,2,2,2,2,2,0,0,5.0,2,14,1,0,2,8,12,3.0,3.0,6,3,6,5,6,5,6,3,1,0,1,1,1.0,6.0,5.0,4.0,7.0,4.0,4.0,4.0,7.0,7.0,5.0,6.0,7.0,6.0,2.0,2,0,1,4,2,1
EPINYGL,1,2,2,3,3,1,3,3,3,3,3,3,2,0,1,0,0,0,2,2,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,2,2,1,0,2.0,1,2,1,1,2,3,12,5.0,5.0,6,6,7,5,7,5,6,3,1,0,0,2,3.0,3.0,5.0,7.0,4.0,1.0,6.0,4.0,1.0,7.0,5.0,8.0,8.0,5.0,5.0,2,2,0,3,2,4
CVJUYKQ,1,2,3,3,2,2,1,1,2,2,3,2,1,2,2,2,2,2,2,3,1,1,1,1,1,1,0,0,3,1,1,1,1,0,0,1,1.0,2.0,1,2.0,2,3,2,3,2,3,0,0,0.0,1,20,0,8,0,5,12,5.0,5.0,6,9,5,5,7,5,8,3,0,0,0,3,2.0,2.0,9.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,7.0,3.0,5.0,6.0,2,2,0,2,2,4
IMRJSCE,1,2,2,2,1,2,1,2,2,2,2,2,1,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,1,1,1,1,1,1,0,,1.0,0,,2,2,2,2,2,2,0,1,2.0,2,12,1,3,2,6,12,1.0,1.0,7,7,7,5,7,5,7,3,0,0,1,2,1.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,9.0,1.0,3,0,1,4,0,4
ULAZNDC,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,0,0,1,1,0,0,1,1,2,1,0,1,1,0,1,1,3.0,2.0,1,2.0,2,2,2,2,2,2,1,0,5.0,3,1,0,3,2,8,12,8.0,9.0,10,3,7,5,7,5,8,3,0,0,0,3,1.0,8.0,4.0,6.0,6.0,5.0,5.0,5.0,7.0,6.0,5.0,6.0,6.0,8.0,4.0,1,1,1,4,1,2
SDQISUT,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1.0,1.0,0,,1,0,0,1,2,2,1,1,6.0,2,8,1,1,2,2,12,5.0,5.0,6,0,0,5,0,5,6,3,0,0,0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,1.0,1.0,1,1,1,4,2,4
PUKRGNY,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,0,1,0,1,0,2,1,0,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,1,5.0,2,7,0,2,2,0,12,5.0,5.0,6,0,7,5,0,5,8,3,0,0,1,2,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3,0,1,3,1,2
IVUIRAL,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,2,1,0,1,1,0,0,1,1.0,2.0,0,,3,2,2,2,2,2,0,0,6.0,2,9,1,2,2,6,12,4.0,5.0,6,6,7,5,7,5,8,3,0,0,0,3,1.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,9.0,8.0,8.0,8.0,9.0,9.0,5.0,3,0,1,4,1,2
NCBQVEI,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,2,2,0,9,2,2,12,7.0,7.0,6,10,7,5,7,5,7,3,1,1,0,1,2.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,8.0,7.0,4.0,4.0,2,1,0,4,2,0
HTUQDVE,1,2,2,3,3,3,3,1,1,3,3,3,3,0,0,0,0,0,2,3,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,3,0,1,5.0,2,11,1,3,3,0,12,4.0,4.0,8,1,7,5,7,5,6,3,0,0,1,0,4.0,8.0,1.0,3.0,7.0,7.0,1.0,1.0,8.0,9.0,1.0,5.0,3.0,8.0,1.0,3,1,1,4,2,4
HZDZRNW,1,1,2,2,2,1,2,2,2,2,3,2,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,3,0,1,1,0,0,0,1,2.0,2.0,1,2.0,2,3,3,3,2,3,0,0,6.0,2,20,1,3,2,0,12,5.0,5.0,8,10,7,5,7,5,8,3,0,0,0,2,1.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,7.0,1.0,2,1,0,3,1,4
CIXXJPK,1,2,3,1,1,1,2,1,1,1,2,2,1,0,1,0,0,0,2,3,1,0,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,2,3,2,2,1,1,5.0,2,13,1,4,3,0,12,4.0,5.0,9,0,7,5,7,5,8,3,0,0,1,2,4.0,7.0,3.0,5.0,6.0,5.0,2.0,2.0,8.0,7.0,3.0,5.0,6.0,7.0,1.0,3,0,0,4,2,3
