ID,fakenews1,fakenews2,fakenews3,fnsce_press,fnsce_politician,fnsce_citizen,fnsce_enemy,fnsce_ngo,fnsce_mag,fnsce_tv,fnsce_internet,fnsce_mobile,fnsce_nbr,fndt_gov,fndt_con,fndt_dem,fndt_pln,fndt_press,fn_self,fn_other,fncheck_friend,fncheck_book,fncheck_expert,fncheck_factcheck,fnrespond1,fnrespond_2,fnrespond_3,fnrespond_4,fn_edu,v_o_1,v_o_2,v_o_3,v_o_4,v_o_5,v_o_6,fc,fc_usage,fc_power,tfc,tfc_power,fnresponsibility_src,fnresponsibility_press,fnresponsibility_official,fnresponsibility_platform,fnresponsibility_citizen,fnlaws,fn_gov,fn_tech,party,pan,city,sex,age,edu,job,job_other,incomelevel,classlevel,monthincome_self,monthincome_family,father,father_other,mother,mother_other,partner,partner_other,carlis,motorlis,CDC,vaccines,@2024president,dppscore,kmtscore,tppscore,nppscore,tspscore,pfpscore,npscore,partyhate,@2024partyhate,@2024presidenthate,tsaiscore,laiscore,chuscore,houscore,koscore,usascore,chinascore,taiwanese,chinese,ethic,sovereignty,cultrue
EERWXUI,有,偶而,非常嚴重,每天,經常,偶而,每天,經常,偶而,經常,每天,每天,偶而,減少,沒有改變,沒有改變,沒有改變,減少,不會,會,有,有,沒有,有,有,有,沒有,沒有,有點需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,偶而,有公信力,知道 (回答Q16a),有公信力,非常有責任,非常有責任,非常有責任,有責任,有責任,非常應該,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,台灣基進,接近泛綠,高雄市,女,35-39,研究所及以上,中小學、特教、幼稚園教師,,7.0,6.0,6萬元-8萬元(含),12萬元-14萬元(含),本省閩南人,,本省閩南人,,未婚,,有,有,有,莫德納疫苗（Moderna）,賴清德,5.0,1.0,3.0,4.0,7.0,1.0,1.0,中國國民黨、新黨、親民黨、台灣民眾黨,中國國民黨,朱立倫、韓國瑜、江啟臣,7.0,6.0,1.0,2.0,1.0,7.0,1.0,非常深,非常不深,兩岸人民是不同的民族,台灣是台灣，中國是中國，彼此互不隸屬,非常不喜歡
DELZKTR,有,經常,嚴重,經常,經常,每天,經常,經常,經常,經常,每天,每天,偶而,減少,減少,減少,減少,減少,會,會,有,有,有,有,有,有,沒有,沒有,非常需要,事實陳述,事實陳述,事實陳述,意見陳述,事實陳述,意見陳述,知道,偶而,有公信力,不知道 (進入Q17),,非常有責任,非常有責任,非常有責任,非常有責任,非常有責任,非常應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,沒有政黨偏好,接近泛藍,新北市,女,50-54,大專（專科與大學）,家管,,2.0,5.0,2萬元含以下,6萬元-8萬元(含),本省閩南人,,本省閩南人,,本省閩南人,,沒有,沒有,有,沒有接種（尚未接種、未在國內接種、不打算接種）,郭台銘,2.0,7.0,3.0,2.0,3.0,3.0,3.0,民主進步黨、時代力量,民主進步黨,賴清德、林佳龍、韓國瑜、陳其邁、柯文哲,1.0,2.0,2.0,3.0,3.0,2.0,1.0,深,不深,兩岸人民同屬中華民族,台灣是台灣，中國是中國，彼此互不隸屬,喜歡
VUKLWJC,有,偶而,嚴重,偶而,偶而,偶而,偶而,偶而,偶而,偶而,偶而,偶而,偶而,沒有改變,沒有改變,沒有改變,增加,增加,不會,會,沒有,沒有,沒有,沒有,沒有,沒有,沒有,沒有,有點需要,意見陳述,事實陳述,意見陳述,意見陳述,意見陳述,事實陳述,不知道,偶而,有公信力,不知道 (進入Q17),,有責任,有責任,有責任,有責任,有責任,應該,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,民主進步黨,接近泛綠,彰化縣,女,40-44,高中、高職,家管,,3.0,4.0,2萬元含以下,6萬元-8萬元(含),本省閩南人,,本省閩南人,,本省閩南人,,有,有,有,輝瑞 BioNTech 疫苗（BNT）,賴清德,5.0,3.0,3.0,3.0,3.0,3.0,3.0,台灣民眾黨,中國國民黨,江啟臣、韓國瑜,6.0,6.0,3.0,6.0,3.0,4.0,3.0,深,不深,兩岸人民同屬中華民族,台灣是台灣，中國是中國，彼此互不隸屬,不喜歡
OXMYRQR,有,經常,非常嚴重,偶而,偶而,偶而,偶而,偶而,偶而,偶而,經常,經常,從未散播,增加,沒有改變,增加,增加,增加,不會,會,有,有,有,有,有,有,有,有,非常需要,事實陳述,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,知道,偶而,有公信力,不知道 (進入Q17),,有責任,有責任,有責任,有責任,有責任,應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,民主進步黨,非常接近泛綠,高雄市,男,30-34,大專（專科與大學）,機械設備操作工及裝配工（含司機）,,3.0,3.0,2萬元-4萬元(含),2萬元-4萬元(含),本省閩南人,,本省閩南人,,未婚,,有,有,沒有,阿斯特捷利康疫苗（AZ）,賴清德,8.0,4.0,7.0,7.0,6.0,5.0,5.0,新黨,中國國民黨,韓國瑜,7.0,7.0,5.0,5.0,6.0,7.0,5.0,深,不深,兩岸人民是不同的民族,台灣是中華民國，中國是中華人民共和國，彼此互不隸屬,喜歡
MKMQFGW,有,偶而,嚴重,偶而,經常,偶而,偶而,偶而,偶而,經常,經常,經常,偶而,減少,沒有改變,減少,減少,減少,會,會,有,沒有,有,有,有,有,沒有,沒有,有點需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,偶而,有公信力,知道 (回答Q16a),沒公信力,有責任,有責任,非常有責任,有責任,有責任,不應該,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,沒有政黨偏好,接近泛藍,台北市,女,50-54,大專（專科與大學）,事務工作人員（文書、打字、櫃檯、簿記、出納）,,3.0,3.0,2萬元-4萬元(含),6萬元-8萬元(含),大陸各省市,,本省閩南人,,未婚,,沒有,沒有,有,阿斯特捷利康疫苗（AZ）,郭台銘,1.0,5.0,5.0,1.0,1.0,3.0,5.0,時代力量、台灣基進、民主進步黨,民主進步黨,賴清德、鄭文燦、陳其邁、林佳龍,1.0,1.0,5.0,6.0,5.0,1.0,1.0,不深,不深,兩岸人民同屬中華民族,台灣和中國大陸同屬中華民國,喜歡
YUZMDXF,有,偶而,嚴重,偶而,經常,偶而,經常,經常,經常,經常,偶而,偶而,經常,減少,減少,減少,減少,減少,會,會,有,沒有,有,有,有,有,有,有,非常需要,事實陳述,意見陳述,事實陳述,意見陳述,事實陳述,意見陳述,知道,偶而,有公信力,知道 (回答Q16a),有公信力,有責任,有責任,有責任,有責任,有責任,應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,中國國民黨,接近泛藍,台南市,女,20-24,大專（專科與大學）,家管,,6.0,6.0,2萬元-4萬元(含),4萬元-6萬元(含),本省閩南人,,本省閩南人,,本省閩南人,,有,有,有,阿斯特捷利康疫苗（AZ）,侯友宜,4.0,6.0,6.0,8.0,8.0,6.0,8.0,新黨,中國國民黨,韓國瑜,9.0,4.0,8.0,7.0,5.0,9.0,1.0,非常深,非常不深,兩岸人民是不同的民族,台灣是台灣，中國是中國，彼此互不隸屬,非常不喜歡
BVLQDHS,有,偶而,嚴重,經常,經常,偶而,經常,偶而,經常,經常,經常,經常,偶而,減少,沒有改變,減少,減少,減少,會,絕對會,沒有,有,有,有,有,沒有,沒有,沒有,非常需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,不知道,從未使用,沒公信力,不知道 (進入Q17),,非常有責任,非常有責任,非常有責任,有責任,有責任,非常應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,時代力量,接近泛綠,台南市,女,25-29,研究所及以上,失業/待業,,1.0,1.0,2萬元含以下,2萬元含以下,本省閩南人,,本省閩南人,,未婚,,沒有,有,沒有,輝瑞 BioNTech 疫苗（BNT）,侯友宜,7.0,5.0,6.0,8.0,4.0,5.0,1.0,新黨、台灣基進,中國國民黨,鄭文燦、朱立倫、江啟臣、陳其邁,6.0,5.0,5.0,7.0,7.0,6.0,2.0,深,非常不深,兩岸人民是不同的民族,台灣是中華民國，中國是中華人民共和國，彼此互不隸屬,喜歡
ECUNMLV,沒有,偶而,嚴重,經常,經常,經常,經常,經常,經常,經常,經常,經常,經常,沒有改變,沒有改變,沒有改變,沒有改變,沒有改變,會,會,沒有,沒有,沒有,沒有,沒有,沒有,沒有,沒有,非常需要,事實陳述,事實陳述,意見陳述,意見陳述,事實陳述,意見陳述,知道,從未使用,沒公信力,知道 (回答Q16a),沒公信力,有責任,有責任,有責任,有責任,沒有責任,應該,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,中國國民黨,接近泛藍,高雄市,女,45-49,研究所及以上,其他,,5.0,6.0,2萬元含以下,20萬元以上,本省閩南人,,本省閩南人,,其他,,沒有,有,有,輝瑞 BioNTech 疫苗（BNT）,柯文哲,4.0,7.0,5.0,8.0,4.0,6.0,5.0,民主進步黨,民主進步黨,陳其邁,2.0,4.0,8.0,6.0,9.0,7.0,6.0,深,不深,兩岸人民是不同的民族,台灣是台灣，中國是中國，彼此互不隸屬,喜歡
WUBUHVV,有,每天,非常嚴重,每天,每天,每天,每天,每天,每天,每天,每天,每天,每天,減少,沒有改變,沒有改變,減少,減少,會,絕對會,有,有,有,有,有,有,沒有,沒有,有點需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,偶而,有公信力,知道 (回答Q16a),有公信力,非常有責任,非常有責任,非常有責任,非常有責任,有責任,不應該,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,台灣民眾黨,接近泛藍,屏東縣,男,30-34,大專（專科與大學）,一般專業人員（如一般工程師、記者、護士）,,3.0,3.0,4萬元-6萬元(含),4萬元-6萬元(含),本省客家人,,本省客家人,,本省客家人,,有,有,有,莫德納疫苗（Moderna）,柯文哲,1.0,1.0,6.0,6.0,1.0,5.0,1.0,民主進步黨、台灣基進,民主進步黨,林佳龍、賴清德、鄭文燦、韓國瑜,1.0,1.0,2.0,6.0,6.0,1.0,1.0,深,不深,兩岸人民同屬中華民族,台灣是中華民國，中國是中華人民共和國，彼此互不隸屬,喜歡
GKZXHGY,沒有,偶而,嚴重,經常,經常,偶而,偶而,偶而,偶而,經常,每天,偶而,經常,減少,減少,沒有改變,減少,減少,不會,會,有,有,有,沒有,沒有,沒有,沒有,沒有,非常需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,不知道,從未使用,有公信力,不知道 (進入Q17),,有責任,有責任,非常有責任,非常有責任,有責任,應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,時代力量,接近泛綠,高雄市,女,20-24,大專（專科與大學）,其他,學生,1.0,4.0,2萬元含以下,8萬元-10萬元(含),本省閩南人,,本省閩南人,,未婚,,沒有,有,沒有,阿斯特捷利康疫苗（AZ）,侯友宜,5.0,5.0,6.0,9.0,3.0,3.0,3.0,台灣基進,台灣民眾黨,韓國瑜、江啟臣,5.0,5.0,6.0,8.0,5.0,6.0,3.0,非常深,非常不深,兩岸人民同屬中華民族,台灣是中華民國，中國是中華人民共和國，彼此互不隸屬,喜歡
AXDAXHG,有,偶而,嚴重,偶而,經常,經常,經常,經常,偶而,偶而,每天,經常,經常,減少,減少,減少,減少,減少,會,絕對會,有,有,有,有,有,有,有,有,非常需要,事實陳述,事實陳述,意見陳述,意見陳述,事實陳述,意見陳述,知道,偶而,有公信力,知道 (回答Q16a),有公信力,非常有責任,非常有責任,非常有責任,非常有責任,非常有責任,非常應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,中國國民黨,非常接近泛藍,台中市,女,45-49,高中、高職,服務及買賣工作人員（商人、廚師、理容、服務生、保母、警衛、售貨）,,6.0,6.0,2萬元-4萬元(含),4萬元-6萬元(含),大陸各省市,,本省閩南人,,未婚,,沒有,有,沒有,輝瑞 BioNTech 疫苗（BNT）,郭台銘,3.0,10.0,1.0,1.0,1.0,8.0,4.0,時代力量,台灣民眾黨,陳其邁,1.0,1.0,6.0,8.0,8.0,8.0,10.0,非常深,非常深,兩岸人民同屬中華民族,台灣是台灣，中國是中國，彼此互不隸屬,非常喜歡
IZKIOSY,有,偶而,嚴重,偶而,經常,偶而,偶而,偶而,偶而,偶而,經常,經常,每天,沒有改變,沒有改變,沒有改變,沒有改變,沒有改變,不會,會,有,有,有,有,有,有,有,沒有,有點需要,意見陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,經常,沒公信力,知道 (回答Q16a),有公信力,有責任,有責任,有責任,有責任,有責任,應該,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,台灣民眾黨,接近泛藍,桃園市,女,30-34,大專（專科與大學）,服務及買賣工作人員（商人、廚師、理容、服務生、保母、警衛、售貨）,,5.0,6.0,2萬元-4萬元(含),8萬元-10萬元(含),本省閩南人,,本省閩南人,,未婚,,有,有,有,阿斯特捷利康疫苗（AZ）,林佳龍,4.0,4.0,7.0,6.0,6.0,5.0,5.0,民主進步黨,民主進步黨,朱立倫,4.0,7.0,3.0,4.0,9.0,5.0,6.0,不深,不深,兩岸人民是不同的民族,台灣是台灣，中國是中國，彼此互不隸屬,喜歡
AGPBUVU,有,偶而,嚴重,經常,經常,偶而,經常,偶而,偶而,經常,經常,偶而,偶而,增加,增加,沒有改變,增加,沒有改變,會,會,有,有,有,有,有,有,有,有,有點需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,偶而,有公信力,不知道 (進入Q17),,有責任,有責任,有責任,有責任,有責任,應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,沒有政黨偏好,非常接近泛綠,台中市,女,35-39,大專（專科與大學）,一般專業人員（如一般工程師、記者、護士）,,6.0,5.0,2萬元-4萬元(含),10萬元-12萬元(含),本省閩南人,,本省閩南人,,本省閩南人,,有,有,有,輝瑞 BioNTech 疫苗（BNT）,郭台銘,1.0,1.0,1.0,1.0,1.0,1.0,1.0,親民黨,中國國民黨,韓國瑜、江啟臣、陳其邁、林佳龍,3.0,3.0,3.0,4.0,4.0,7.0,2.0,深,不深,兩岸人民是不同的民族,台灣是台灣，中國是中國，彼此互不隸屬,不喜歡
GXDRVWL,有,偶而,嚴重,經常,經常,偶而,偶而,偶而,偶而,經常,經常,經常,偶而,減少,減少,減少,減少,減少,會,會,有,有,有,有,有,有,沒有,沒有,有點需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,經常,有公信力,不知道 (進入Q17),,非常有責任,有責任,有責任,有責任,有責任,應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,中國國民黨,接近泛藍,新北市,男,50-54,大專（專科與大學）,一般專業人員（如一般工程師、記者、護士）,,5.0,5.0,4萬元-6萬元(含),8萬元-10萬元(含),本省閩南人,,本省閩南人,,本省閩南人,,有,有,有,阿斯特捷利康疫苗（AZ）,韓國瑜,3.0,8.0,7.0,6.0,5.0,5.0,5.0,民主進步黨,民主進步黨,賴清德、林佳龍、陳其邁,2.0,5.0,8.0,8.0,7.0,4.0,1.0,深,深,兩岸人民同屬中華民族,台灣是中華民國，中國是中華人民共和國，彼此互不隸屬,喜歡
OFBTVXF,有,偶而,非常嚴重,偶而,偶而,偶而,經常,偶而,從未散播,從未散播,經常,經常,經常,沒有改變,減少,沒有改變,沒有改變,沒有改變,會,會,有,有,有,有,有,沒有,有,沒有,非常需要,事實陳述,事實陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,偶而,有公信力,知道 (回答Q16a),有公信力,非常有責任,非常有責任,非常有責任,非常有責任,非常有責任,應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,沒有政黨偏好,接近泛藍,花蓮縣,女,45-49,大專（專科與大學）,一般專業人員（如一般工程師、記者、護士）,,4.0,5.0,2萬元-4萬元(含),6萬元-8萬元(含),大陸各省市,,本省閩南人,,原住民,,有,有,有,輝瑞 BioNTech 疫苗（BNT）,侯友宜,8.0,8.0,8.0,6.0,5.0,8.0,6.0,台灣基進、時代力量,民主進步黨,韓國瑜、鄭文燦、賴清德、林佳龍、江啟臣,8.0,7.0,8.0,9.0,9.0,8.0,3.0,非常深,不深,兩岸人民同屬中華民族,台灣是台灣，中國是中國，彼此互不隸屬,喜歡
JXHGJDR,有,偶而,嚴重,偶而,經常,經常,偶而,偶而,經常,偶而,經常,經常,偶而,增加,沒有改變,沒有改變,沒有改變,增加,不會,會,有,有,有,有,有,沒有,沒有,沒有,有點需要,意見陳述,意見陳述,事實陳述,意見陳述,意見陳述,意見陳述,知道,偶而,有公信力,知道 (回答Q16a),有公信力,有責任,有責任,有責任,有責任,有責任,應該,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,即使在網路散播假消息，人民在網路上的言論自由也應該獲得保障。,民主進步黨,接近泛綠,嘉義縣,男,25-29,高中、高職,職業軍/警/消/勤務人員,,5.0,3.0,4萬元-6萬元(含),16萬元-18萬元(含),本省閩南人,,本省閩南人,,未婚,,有,有,有,阿斯特捷利康疫苗（AZ）,賴清德,8.0,5.0,5.0,5.0,6.0,5.0,5.0,新黨,中國國民黨,韓國瑜,7.0,7.0,3.0,4.0,4.0,7.0,2.0,深,非常不深,兩岸人民是不同的民族,台灣是中華民國，中國是中華人民共和國，彼此互不隸屬,不喜歡
AEGHXFU,有,偶而,嚴重,偶而,偶而,經常,經常,經常,經常,經常,經常,經常,經常,減少,減少,減少,減少,減少,會,會,有,沒有,有,有,有,沒有,沒有,沒有,非常需要,意見陳述,意見陳述,意見陳述,事實陳述,意見陳述,意見陳述,不知道,從未使用,有公信力,不知道 (進入Q17),,有責任,非常有責任,有責任,有責任,沒有責任,應該,即使損害人民的言論自由，政府也應該限制假消息在網路傳播。,即使損害人民的言論自由，科技公司（臉書、Line等）也應該限制假消息在網路傳播。,台灣民眾黨,接近泛藍,南投縣,男,40-44,大專（專科與大學）,技術員及助理專業人員（工程技術員、代書、藥劑生、推銷保險）,,5.0,5.0,2萬元-4萬元(含),6萬元-8萬元(含),本省閩南人,,本省閩南人,,本省閩南人,,有,有,有,阿斯特捷利康疫苗（AZ）,侯友宜,5.0,8.0,8.0,8.0,4.0,5.0,3.0,新黨、台灣基進,民主進步黨,林佳龍、韓國瑜、賴清德、江啟臣、鄭文燦,5.0,5.0,5.0,8.0,8.0,6.0,6.0,深,不深,兩岸人民同屬中華民族,台灣是中華民國，中國是中華人民共和國，彼此互不隸屬,喜歡
